image,id,label,annotator,annotation_id,created_at,updated_at,lead_time
/data/upload/1/15afae0b-Trip_065_Day_2_01-12-05_Image_1_9.png,140,"[{""x"": 6.053268765133172, ""y"": 0.9740259740259738, ""width"": 6.295399515738495, ""height"": 6.493506493506493, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 0, ""y"": 24.675324675324674, ""width"": 4.8426150121065366, ""height"": 6.168831168831174, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 37.04600484261501, ""y"": 22.72727272727272, ""width"": 17.67554479418886, ""height"": 19.805194805194798, ""rotation"": 0, ""rectanglelabels"": [""DEBRIS""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 35.351089588377725, ""y"": 65.25974025974025, ""width"": 2.6634382566585955, ""height"": 3.2467532467532463, ""rotation"": 0, ""rectanglelabels"": [""DEBRIS""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 79.66101694915254, ""y"": 96.42857142857143, ""width"": 3.631961259079903, ""height"": 3.571428571428571, ""rotation"": 0, ""rectanglelabels"": [""DEBRIS""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 87.89346246973363, ""y"": 60.38961038961039, ""width"": 5.084745762711879, ""height"": 10.064935064935074, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 72.88135593220339, ""y"": 44.15584415584416, ""width"": 7.02179176755448, ""height"": 9.090909090909092, ""rotation"": 0, ""rectanglelabels"": [""Seg""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 77.96610169491525, ""y"": 33.44155844155844, ""width"": 6.5375302663438255, ""height"": 7.792207792207792, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 91.0411622276029, ""y"": 37.66233766233766, ""width"": 5.811138014527845, ""height"": 8.441558441558442, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 86.4406779661017, ""y"": 10.38961038961039, ""width"": 7.263922518159809, ""height"": 8.766233766233764, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}]",2,142,2022-11-02T11:24:41.131531Z,2022-11-02T11:24:41.131531Z,196.853
/data/upload/1/828d3f5c-Trip_065_Day_2_01-12-05_Image_1_8.png,139,"[{""x"": 0, ""y"": 86.03896103896103, ""width"": 4.8426150121065366, ""height"": 6.493506493506493, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 49.636803874092, ""y"": 84.0909090909091, ""width"": 6.5375302663438255, ""height"": 9.415584415584416, ""rotation"": 0, ""rectanglelabels"": [""Lsch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 58.35351089588374, ""y"": 64.6103896103896, ""width"": 11.138014527845028, ""height"": 11.03896103896107, ""rotation"": 0, ""rectanglelabels"": [""WBC""], ""original_width"": 1382, ""original_height"": 1030}]",2,141,2022-11-02T11:21:23.154896Z,2022-11-02T11:21:23.154896Z,84.398
/data/upload/1/068b8dcc-Trip_065_Day_2_01-12-05_Image_1_7.png,138,"[{""x"": 19.612590799031477, ""y"": 4.870129870129871, ""width"": 5.084745762711865, ""height"": 7.142857142857142, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 25.181598062954, ""y"": 23.7012987012987, ""width"": 4.8426150121065366, ""height"": 7.792207792207792, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 10.16949152542373, ""y"": 87.66233766233766, ""width"": 3.389830508474576, ""height"": 2.5974025974025974, ""rotation"": 0, ""rectanglelabels"": [""DEBRIS""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 30.024213075060537, ""y"": 85.3896103896104, ""width"": 2.1791767554479415, ""height"": 3.571428571428571, ""rotation"": 0, ""rectanglelabels"": [""R""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 66.58595641646491, ""y"": 9.41558441558441, ""width"": 9.927360774818375, ""height"": 13.636363636363644, ""rotation"": 0, ""rectanglelabels"": [""Lsch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 73.12348668280872, ""y"": 0, ""width"": 4.842615012106539, ""height"": 5.194805194805195, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 69.49152542372882, ""y"": 3.2467532467532463, ""width"": 2.4213075060532683, ""height"": 3.896103896103896, ""rotation"": 0, ""rectanglelabels"": [""R""], ""original_width"": 1382, ""original_height"": 1030}]",2,140,2022-11-02T11:19:57.364098Z,2022-11-02T11:19:57.364098Z,174.052
/data/upload/1/b6e832be-Trip_065_Day_2_01-12-05_Image_1_6.png,137,"[{""x"": 21.79176755447942, ""y"": 65.9090909090909, ""width"": 5.326876513317191, ""height"": 6.168831168831167, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 44.79418886198547, ""y"": 71.10389610389608, ""width"": 3.874092009685232, ""height"": 9.415584415584409, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 74.09200968523002, ""y"": 93.83116883116884, ""width"": 4.8426150121065366, ""height"": 4.870129870129871, ""rotation"": 0, ""rectanglelabels"": [""DEBRIS""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 63.922518159806295, ""y"": 43.506493506493506, ""width"": 2.1791767554479415, ""height"": 4.545454545454546, ""rotation"": 0, ""rectanglelabels"": [""R""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 96.61016949152543, ""y"": 35.38961038961039, ""width"": 3.14769975786925, ""height"": 7.142857142857142, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 73.36561743341403, ""y"": 7.142857142857142, ""width"": 2.6634382566585955, ""height"": 3.571428571428571, ""rotation"": 0, ""rectanglelabels"": [""R""], ""original_width"": 1382, ""original_height"": 1030}]",2,139,2022-11-02T11:17:02.038274Z,2022-11-02T11:17:02.038274Z,181.68
/data/upload/1/fe0ca299-Trip_065_Day_2_01-12-05_Image_1_5.png,136,"[{""x"": 0.9685230024213074, ""y"": 11.688311688311687, ""width"": 6.2953995157385, ""height"": 7.467532467532465, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 54.23728813559322, ""y"": 43.18181818181818, ""width"": 7.263922518159814, ""height"": 7.142857142857144, ""rotation"": 0, ""rectanglelabels"": [""Lsch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 62.711864406779654, ""y"": 50.324675324675326, ""width"": 1.9370460048426148, ""height"": 5.194805194805195, ""rotation"": 0, ""rectanglelabels"": [""DEBRIS""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 15.980629539951549, ""y"": 58.766233766233725, ""width"": 8.474576271186454, ""height"": 8.441558441558346, ""rotation"": 0, ""rectanglelabels"": [""Seg""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 40.920096852300276, ""y"": 56.49350649350655, ""width"": 18.4019370460048, ""height"": 23.701298701298608, ""rotation"": 0, ""rectanglelabels"": [""DEBRIS""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 32.20338983050847, ""y"": 78.57142857142857, ""width"": 5.326876513317191, ""height"": 6.1688311688311686, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 84.7457627118644, ""y"": 86.68831168831169, ""width"": 2.4213075060532683, ""height"": 3.2467532467532463, ""rotation"": 0, ""rectanglelabels"": [""DEBRIS""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 79.41888619854721, ""y"": 66.88311688311688, ""width"": 6.2953995157385, ""height"": 7.467532467532467, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 96.36803874092007, ""y"": 28.896103896103877, ""width"": 3.631961259079874, ""height"": 7.4675324675324575, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 77.96610169491522, ""y"": 8.116883116883127, ""width"": 6.779661016949144, ""height"": 5.84415584415584, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}]",2,138,2022-11-02T11:13:59.046308Z,2022-11-02T11:13:59.046308Z,502.027
/data/upload/1/98322a20-Trip_065_Day_2_01-12-05_Image_1_4.png,135,"[{""x"": 0, ""y"": 4.870129870129871, ""width"": 1.694915254237288, ""height"": 4.870129870129871, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 19.370460048426146, ""y"": 0, ""width"": 2.1791767554479415, ""height"": 2.5974025974025974, ""rotation"": 0, ""rectanglelabels"": [""R""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 7.748184019370459, ""y"": 11.363636363636363, ""width"": 5.084745762711865, ""height"": 5.844155844155844, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 35.59322033898305, ""y"": 6.8181818181818175, ""width"": 5.569007263922517, ""height"": 8.116883116883116, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 46.00484261501215, ""y"": 23.376623376623375, ""width"": 5.125901131086661, ""height"": 6.818181818181816, ""rotation"": 0, ""rectanglelabels"": [""Lsch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 27.845036319612593, ""y"": 41.883116883116884, ""width"": 5.084745762711865, ""height"": 5.51948051948052, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 62.469733656174334, ""y"": 38.63636363636363, ""width"": 8.232445520581114, ""height"": 7.467532467532467, ""rotation"": 0, ""rectanglelabels"": [""Lsch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 43.82566585956416, ""y"": 55.1948051948052, ""width"": 4.358353510895883, ""height"": 6.1688311688311686, ""rotation"": 0, ""rectanglelabels"": [""MT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 42.130750605326874, ""y"": 84.4155844155844, ""width"": 4.116222760290557, ""height"": 4.545454545454546, ""rotation"": 0, ""rectanglelabels"": [""DEBRIS""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 94.67312348668283, ""y"": 78.24675324675324, ""width"": 5.326876513317191, ""height"": 13.311688311688311, ""rotation"": 0, ""rectanglelabels"": [""Seg""], ""original_width"": 1382, ""original_height"": 1030}]",2,137,2022-11-02T11:05:10.695866Z,2022-11-02T11:05:10.695866Z,218.368
/data/upload/1/39fc232e-Trip_065_Day_2_01-12-05_Image_1_3.png,134,"[{""x"": 7.990314769975787, ""y"": 0, ""width"": 4.8426150121065366, ""height"": 1.6233766233766231, ""rotation"": 0, ""rectanglelabels"": [""DEBRIS""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 16.46489104116223, ""y"": 0, ""width"": 5.084745762711865, ""height"": 5.51948051948052, ""rotation"": 0, ""rectanglelabels"": [""Seg""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 43.82566585956416, ""y"": 0, ""width"": 3.14769975786925, ""height"": 2.922077922077922, ""rotation"": 0, ""rectanglelabels"": [""DEBRIS""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 72.39709443099274, ""y"": 97.07792207792207, ""width"": 5.326876513317191, ""height"": 2.922077922077922, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 69.49152542372879, ""y"": 76.2987012987013, ""width"": 5.569007263922517, ""height"": 8.441558441558476, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 69.97578692493947, ""y"": 45.12987012987013, ""width"": 6.053268765133172, ""height"": 7.142857142857142, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 3.8740920096852296, ""y"": 74.02597402597402, ""width"": 1.694915254237288, ""height"": 3.571428571428571, ""rotation"": 0, ""rectanglelabels"": [""R""], ""original_width"": 1382, ""original_height"": 1030}]",2,136,2022-11-02T11:01:28.215318Z,2022-11-02T11:01:28.215318Z,144.281
/data/upload/1/7a2479df-Trip_065_Day_2_01-12-05_Image_1_2.png,133,"[{""x"": 3.6319612590799033, ""y"": 36.038961038961034, ""width"": 6.779661016949152, ""height"": 5.844155844155853, ""rotation"": 0, ""rectanglelabels"": [""DEBRIS""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 21.791767554479417, ""y"": 41.883116883116884, ""width"": 1.694915254237288, ""height"": 3.571428571428571, ""rotation"": 0, ""rectanglelabels"": [""DEBRIS""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 65.13317191283294, ""y"": 51.62337662337661, ""width"": 5.084745762711865, ""height"": 8.44155844155844, ""rotation"": 0, ""rectanglelabels"": [""Lsch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 95.88377723970943, ""y"": 30.194805194805202, ""width"": 4.116222760290544, ""height"": 5.352822082860107, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}]",2,135,2022-11-02T10:59:02.590090Z,2022-11-02T10:59:02.591039Z,1141.087
/data/upload/1/db76247b-Trip_065_Day_2_01-12-05_Image_1_1.png,132,"[{""x"": 13.559322033898304, ""y"": 64.28571428571429, ""width"": 4.358353510895883, ""height"": 10.064935064935066, ""rotation"": 0, ""rectanglelabels"": [""Lsch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 30.992736077481837, ""y"": 88.31168831168831, ""width"": 5.084745762711865, ""height"": 11.03896103896104, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 32.92978208232446, ""y"": 51.298701298701296, ""width"": 4.358353510895883, ""height"": 7.792207792207792, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 44.06779661016949, ""y"": 31.493506493506498, ""width"": 3.389830508474576, ""height"": 5.194805194805195, ""rotation"": 0, ""rectanglelabels"": [""LR-ET""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 58.83777239709443, ""y"": 11.363636363636363, ""width"": 3.8740920096852296, ""height"": 7.142857142857144, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 78.20823244552058, ""y"": 74.67532467532467, ""width"": 4.358353510895883, ""height"": 5.194805194805195, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 81.1138014527845, ""y"": 69.48051948051948, ""width"": 4.116222760290557, ""height"": 5.194805194805195, ""rotation"": 0, ""rectanglelabels"": [""MT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 84.50363196125909, ""y"": 76.94805194805194, ""width"": 6.5375302663438255, ""height"": 6.8181818181818175, ""rotation"": 0, ""rectanglelabels"": [""Lsch""], ""original_width"": 1382, ""original_height"": 1030}]",2,134,2022-11-02T10:40:00.549599Z,2022-11-02T10:40:00.549599Z,174.497
/data/upload/1/6ee026af-Trip_064_Day_2_25-11-05_Image_7_16.png,131,"[{""x"": 1.2106537530266344, ""y"": 15.259740259740258, ""width"": 5.084745762711865, ""height"": 9.415584415584416, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 0, ""y"": 27.5974025974026, ""width"": 4.600484261501211, ""height"": 5.844155844155844, ""rotation"": 0, ""rectanglelabels"": [""Seg""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 27.118644067796605, ""y"": 97.72727272727273, ""width"": 4.358353510895883, ""height"": 2.2727272727272734, ""rotation"": 0, ""rectanglelabels"": [""DEBRIS""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 69.00726392251816, ""y"": 0, ""width"": 4.358353510895883, ""height"": 6.1688311688311686, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}]",2,133,2022-11-02T10:37:02.109766Z,2022-11-02T10:37:02.840406Z,88.85
/data/upload/1/f1858b05-Trip_064_Day_2_25-11-05_Image_7_15.png,130,"[{""x"": 3.3898305084745757, ""y"": 44.155844155844164, ""width"": 7.263922518159806, ""height"": 9.090909090909093, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 19.37046004842615, ""y"": 87.66233766233766, ""width"": 7.990314769975786, ""height"": 12.337662337662337, ""rotation"": 0, ""rectanglelabels"": [""Seg""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 92.25181598062953, ""y"": 3.896103896103896, ""width"": 5.084745762711865, ""height"": 10.064935064935067, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 89.58837772397095, ""y"": 96.42857142857143, ""width"": 5.326876513317192, ""height"": 3.571428571428571, ""rotation"": 0, ""rectanglelabels"": [""DEBRIS""], ""original_width"": 1382, ""original_height"": 1030}]",2,132,2022-11-02T10:35:04.781500Z,2022-11-02T10:35:04.781500Z,83.196
/data/upload/1/d9dde2b0-Trip_064_Day_2_25-11-05_Image_7_14.png,129,"[{""x"": 3.14769975786925, ""y"": 20.129870129870135, ""width"": 4.116222760290556, ""height"": 5.5194805194805205, ""rotation"": 0, ""rectanglelabels"": [""MT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 28.813559322033896, ""y"": 3.2467532467532463, ""width"": 2.1791767554479415, ""height"": 2.5974025974025974, ""rotation"": 0, ""rectanglelabels"": [""R""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 34.14043583535109, ""y"": 78.57142857142857, ""width"": 8.716707021791766, ""height"": 12.337662337662337, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}]",2,131,2022-11-02T10:33:35.513916Z,2022-11-02T10:33:35.513916Z,71.546
/data/upload/1/7a5e4ef9-Trip_064_Day_2_25-11-05_Image_7_13.png,128,"[{""x"": 17.433414043583532, ""y"": 28.8961038961039, ""width"": 9.685230024213075, ""height"": 12.012987012987011, ""rotation"": 0, ""rectanglelabels"": [""Lsch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 46.48910411622276, ""y"": 11.363636363636363, ""width"": 6.2953995157385, ""height"": 9.090909090909093, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 72.63922518159806, ""y"": 60.064935064935064, ""width"": 6.5375302663438255, ""height"": 7.142857142857142, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 83.77723970944308, ""y"": 74.67532467532466, ""width"": 5.326876513317188, ""height"": 7.792207792207788, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 84.98789346246973, ""y"": 56.16883116883117, ""width"": 2.4213075060532687, ""height"": 3.896103896103896, ""rotation"": 0, ""rectanglelabels"": [""DEBRIS""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 23.97094430992736, ""y"": 96.75324675324676, ""width"": 7.263922518159806, ""height"": 3.2467532467532463, ""rotation"": 0, ""rectanglelabels"": [""DEBRIS""], ""original_width"": 1382, ""original_height"": 1030}]",2,130,2022-11-02T10:32:22.553943Z,2022-11-02T10:32:22.553943Z,122.089
/data/upload/1/e57b1111-Trip_064_Day_2_25-11-05_Image_7_12.png,127,"[{""x"": 12.590799031477, ""y"": 49.67532467532468, ""width"": 7.021791767554475, ""height"": 9.090909090909092, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 69.00726392251816, ""y"": 98.05194805194806, ""width"": 4.358353510895883, ""height"": 1.948051948051948, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 85.4721549636804, ""y"": 11.688311688311687, ""width"": 7.506053268765134, ""height"": 10.064935064935066, ""rotation"": 0, ""rectanglelabels"": [""Lsch""], ""original_width"": 1382, ""original_height"": 1030}]",2,129,2022-11-02T10:30:18.480301Z,2022-11-02T10:30:18.480301Z,99.032
/data/upload/1/6ba2034d-Trip_064_Day_2_25-11-05_Image_7_11.png,126,"[{""x"": 65.37530266343826, ""y"": 73.05194805194806, ""width"": 1.4527845036319613, ""height"": 2.5974025974025974, ""rotation"": 0, ""rectanglelabels"": [""R""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 84.74576271186443, ""y"": 77.92207792207792, ""width"": 7.506053268765134, ""height"": 10.064935064935062, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}]",2,128,2022-11-02T10:28:38.446485Z,2022-11-02T10:28:38.446485Z,55.848
/data/upload/1/58da6e98-Trip_064_Day_2_25-11-05_Image_7_10.png,125,"[{""x"": 0, ""y"": 87.33766233766234, ""width"": 7.02179176755448, ""height"": 10.064935064935066, ""rotation"": 0, ""rectanglelabels"": [""Lsch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 61.92613983222328, ""y"": 71.4285714285715, ""width"": 2.722770579398978, ""height"": 4.434348921040857, ""rotation"": 0, ""rectanglelabels"": [""LR-ET""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 88.3777239709443, ""y"": 59.6612512962323, ""width"": 2.905569007263922, ""height"": 4.703471433509458, ""rotation"": 0, ""rectanglelabels"": [""LR-ET""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 74.57627118644068, ""y"": 16.883116883116884, ""width"": 4.600484261501211, ""height"": 7.792207792207792, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 17.935852499159736, ""y"": 30.844155844155846, ""width"": 7.529031682774419, ""height"": 9.740259740259747, ""rotation"": 0, ""rectanglelabels"": [""Lsch""], ""original_width"": 1382, ""original_height"": 1030}]",2,127,2022-11-02T10:27:40.088399Z,2022-11-02T10:27:40.088399Z,136.709
/data/upload/1/dc644c7f-Trip_064_Day_2_25-11-05_Image_7_9.png,124,"[{""x"": 0.4842615012106537, ""y"": 53.896103896103895, ""width"": 3.8740920096852296, ""height"": 6.1688311688311686, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 8.232445520581114, ""y"": 26.2987012987013, ""width"": 8.232445520581114, ""height"": 9.415584415584416, ""rotation"": 0, ""rectanglelabels"": [""Lsch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 16.94915254237288, ""y"": 23.7012987012987, ""width"": 6.5375302663438255, ""height"": 6.493506493506493, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 40.19370460048427, ""y"": 43.18181818181818, ""width"": 2.4213075060532683, ""height"": 3.2467532467532463, ""rotation"": 0, ""rectanglelabels"": [""R""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 59.07990314769975, ""y"": 76.62337662337663, ""width"": 7.748184019370459, ""height"": 12.337662337662337, ""rotation"": 0, ""rectanglelabels"": [""Lsch""], ""original_width"": 1382, ""original_height"": 1030}]",2,126,2022-11-02T10:25:16.326645Z,2022-11-02T10:25:16.326645Z,95.755
/data/upload/1/6c278a67-Trip_064_Day_2_25-11-05_Image_7_8.png,123,"[{""x"": 6.2953995157385, ""y"": 79.54545454545455, ""width"": 8.958837772397095, ""height"": 9.740259740259742, ""rotation"": 0, ""rectanglelabels"": [""Lsch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 46.73123486682808, ""y"": 63.63636363636363, ""width"": 3.8740920096852296, ""height"": 5.51948051948052, ""rotation"": 0, ""rectanglelabels"": [""Seg""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 45.52058111380145, ""y"": 74.67532467532467, ""width"": 5.326876513317191, ""height"": 6.493506493506493, ""rotation"": 0, ""rectanglelabels"": [""Seg""], ""original_width"": 1382, ""original_height"": 1030}]",2,125,2022-11-02T10:22:44.604590Z,2022-11-02T10:22:44.604590Z,53.139
/data/upload/1/f465ea0d-Trip_064_Day_2_25-11-05_Image_7_7.png,122,"[{""x"": 32.445520581113804, ""y"": 0, ""width"": 7.506053268765139, ""height"": 9.415584415584416, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 32.12107909375878, ""y"": 16.88311688311688, ""width"": 7.830494756120152, ""height"": 10.65873290207891, ""rotation"": 0, ""rectanglelabels"": [""Seg""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 44.552058111380134, ""y"": 26.948051948051948, ""width"": 3.631961259079903, ""height"": 3.896103896103896, ""rotation"": 0, ""rectanglelabels"": [""MT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 63.922518159806295, ""y"": 48.37662337662338, ""width"": 5.084745762711865, ""height"": 8.766233766233766, ""rotation"": 0, ""rectanglelabels"": [""Esch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 58.83777239709443, ""y"": 82.79220779220779, ""width"": 1.694915254237288, ""height"": 2.272727272727273, ""rotation"": 0, ""rectanglelabels"": [""R""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 91.5254237288135, ""y"": 7.7131993481803365, ""width"": 3.207032080609663, ""height"": 4.513357365068388, ""rotation"": 0, ""rectanglelabels"": [""LR-ET""], ""original_width"": 1382, ""original_height"": 1030}]",2,124,2022-11-02T10:21:50.469968Z,2022-11-02T10:21:50.469968Z,193.22
/data/upload/1/9d7b4e30-Trip_064_Day_2_25-11-05_Image_7_6.png,121,"[{""x"": 9.200968523002421, ""y"": 21.753246753246753, ""width"": 2.9055690072639226, ""height"": 6.8181818181818175, ""rotation"": 0, ""rectanglelabels"": [""MT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 20.581113801452787, ""y"": 65.25974025974025, ""width"": 3.631961259079903, ""height"": 5.194805194805195, ""rotation"": 0, ""rectanglelabels"": [""MT""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 78.93462469733655, ""y"": 51.62337662337663, ""width"": 7.990314769975787, ""height"": 13.636363636363635, ""rotation"": 0, ""rectanglelabels"": [""Lsch""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 66.34382566585957, ""y"": 14.285714285714285, ""width"": 2.1791767554479415, ""height"": 2.272727272727273, ""rotation"": 0, ""rectanglelabels"": [""LR-ET""], ""original_width"": 1382, ""original_height"": 1030}, {""x"": 68.76513317191282, ""y"": 1.948051948051948, ""width"": 4.600484261501211, ""height"": 6.1688311688311686, ""rotation"": 0, ""rectanglelabels"": [""LT""], ""original_width"": 1382, ""original_height"": 1030}]",2,123,2022-11-02T10:18:25.217082Z,2022-11-02T10:18:25.217082Z,30.772
